# x_m,y_m,w_tr_right_m,w_tr_left_m
-62.37624870915897,-107.6274658497423,0.4,0.4
-62.74326248571742,-108.62849331926554,0.4,0.4
-63.10938159865327,-109.63061082735658,0.4,0.4
-63.4763955778908,-110.63163825124502,0.4,0.4
-63.843409658409655,-111.63266565650702,0.4,0.4
-64.20073272811715,-112.63902479317039,0.4,0.4
-64.55363250826485,-113.6486145760864,0.4,0.4
-64.9065323851537,-114.65820433758199,0.4,0.4
-65.25943236192688,-115.66779407951981,0.4,0.4
-65.61233243742026,-116.6773838000372,0.4,0.4
-65.96259875106625,-117.68802404776216,0.4,0.4
-66.30140972905792,-118.70506633538753,0.4,0.4
-66.6410903549986,-119.72212836146355,0.4,0.4
-66.97987630963326,-120.74028042703867,0.4,0.4
-67.31955712812487,-121.75734241586179,0.4,0.4
-67.65836849203333,-122.7743846271187,0.4,0.4
-67.98748883081134,-123.79675858095288,0.4,0.4
-68.31308063399047,-124.82127312291414,0.4,0.4
-68.63777776621282,-125.84687770716846,0.4,0.4
-68.96336975658778,-126.87139221467078,0.4,0.4
-69.28809229121543,-127.89588694553822,0.4,0.4
-69.61102538811974,-128.9225617814809,0.4,0.4
-69.92165880021639,-129.95450909342617,0.4,0.4
-70.23316185362637,-130.98647614289075,0.4,0.4
-70.54379544570111,-132.01842342317104,0.4,0.4
-70.85529868048616,-133.05039044097066,0.4,0.4
-71.16680200502742,-134.08235744200647,0.4,0.4
-71.46774473821279,-135.1196364350617,0.4,0.4
-71.7642893763259,-136.15903626568615,0.4,0.4
-72.06172886642162,-137.1973460186273,0.4,0.4
-72.35827367869206,-138.23674581944942,0.4,0.4
-72.6556881305296,-139.27616535965353,0.4,0.4
-72.9495992512675,-140.31661567650735,0.4,0.4
-73.2320802162867,-141.3623582329601,0.4,0.4
-73.51458648289554,-142.40699095930904,0.4,0.4
-73.79793716943823,-143.45275324303657,0.4,0.4
-74.08041838835925,-144.49849575851113,0.4,0.4
-74.36289969319478,-145.54423825908452,0.4,0.4
-74.63571515318472,-146.59420269634575,0.4,0.4
-74.90413250681013,-147.64628797583282,0.4,0.4
-75.1725499421591,-148.69837324228138,0.4,0.4
-75.44096746004652,-149.75045849382877,0.4,0.4
-75.7093850573292,-150.80254373513162,0.4,0.4
-75.97429931396618,-151.8556597540155,0.4,0.4
-76.22867816220969,-152.91297796089202,0.4,0.4
-76.48216232249979,-153.97138621658087,0.4,0.4
-76.73654132755473,-155.02870439738035,0.4,0.4
-76.9908951978432,-156.0871323850006,0.4,0.4
-77.244379592943,-157.14554060436785,0.4,0.4
-77.4882233402459,-158.20706095080823,0.4,0.4
-77.72766896814574,-159.27070214040577,0.4,0.4
-77.96711466985289,-160.3343433206901,0.4,0.4
-78.20656044897623,-161.39798449072987,0.4,0.4
-78.44600630167406,-162.4616256467998,0.4,0.4
-78.681948801619,-163.52629758790135,0.4,0.4
-78.90735587431118,-164.5951717235148,0.4,0.4
-79.13189346436411,-165.6640260918066,0.4,0.4
-79.35730068036355,-166.7329002050683,0.4,0.4
-79.58183841430582,-167.8017545538023,0.4,0.4
-79.80724577151705,-168.8706286456436,0.4,0.4
-80.04932601808105,-169.9332191767171,0.4,0.4
-80.29667409393005,-170.9937085956335,0.4,0.4
-80.54399703314994,-172.05530781671405,0.4,0.4
-80.79134526266716,-173.11579721048474,0.4,0.4
-81.03869357018266,-174.17628659307957,0.4,0.4
-81.28604195336811,-175.23677596449852,0.4,0.4
-81.53339041210711,-176.29726532381028,0.4,0.4
-81.77986939414404,-177.3577349158004,0.4,0.4
-82.02721800864674,-178.4182242518291,0.4,0.4
-82.27456669893581,-179.4787135757506,0.4,0.4
-82.52191546477843,-180.53920288849622,0.4,0.4
-82.76923909550533,-181.60080200713128,0.4,0.4
-83.01658801734447,-182.6612912947312,0.4,0.4
-83.26393701462075,-183.7217805730179,0.4,0.4
-83.51128608896397,-184.7822698391974,0.4,0.4
-83.75863524002489,-185.84275909233838,0.4,0.4
-84.00598446675576,-186.9032483343035,0.4,0.4
-84.25333377253264,-187.96373756602407,0.4,0.4
-84.49804927199148,-189.0252773379907,0.4,0.4
-84.73135976016056,-190.09099955577403,0.4,0.4
-84.96464510902297,-191.1578315794468,0.4,0.4
-85.19795574527234,-192.2235537758097,0.4,0.4
-85.43213601177558,-193.28929571434855,0.4,0.4
-85.66544679412618,-194.35501788929105,0.4,0.4
-85.89875765121542,-195.42074005212635,0.4,0.4
-86.13206858176272,-196.48646220657974,0.4,0.4
-86.366249141749,-197.55220410134643,0.4,0.4
-86.59956021944527,-198.6179262343794,0.4,0.4
-86.83287136862054,-199.68364835437387,0.4,0.4
-87.06615738093387,-200.7504802821204,0.4,0.4
-87.30033823673148,-201.81622213684022,0.4,0.4
-87.53364960767794,-202.8819442242384,0.4,0.4
-87.76696105324663,-203.94766630232334,0.4,0.4
-88.0002725723898,-205.01338837016374,0.4,0.4
-88.23445372178685,-206.0791301811114,0.4,0.4
-88.46776538807899,-207.1448522284627,0.4,0.4
-88.7010771256173,-208.21057426277548,0.4,0.4
-88.92648727446795,-209.27944794949144,0.4,0.4
-89.14576015947387,-210.3504029829055,0.4,0.4
-89.36590267298743,-211.42137775942683,0.4,0.4
-89.58517569850665,-212.4923327723518,0.4,0.4
-89.80531835288275,-213.56330752931535,0.4,0.4
-90.02459151786752,-214.63426252175122,0.4,0.4
-90.24475952598732,-215.70412744302303,0.4,0.4
-90.46403283136897,-216.7750824186951,0.4,0.4
-90.68417576735374,-217.84605713468045,0.4,0.4
-90.90344921452925,-218.9170120889321,0.4,0.4
-91.12359229126014,-219.98798678815365,0.4,0.4
-91.34286587906536,-221.05894172098488,0.4,0.4
-91.56303430814296,-222.12880658265203,0.4,0.4
-91.78230803750921,-223.1997614968568,0.4,0.4
-92.00245139584877,-224.2707361560315,0.4,0.4
-92.22172526468057,-225.3416910516098,0.4,0.4
-92.44186876388267,-226.4126656902954,0.4,0.4
-92.66114277218003,-227.48362056538463,0.4,0.4
-92.88041685172357,-228.55457543116063,0.4,0.4
-93.08654674235731,-229.62967325095087,0.4,0.4
-93.29267670004629,-230.7047710614279,0.4,0.4
-93.49878151458688,-231.78097867872566,0.4,0.4
-93.70404204551596,-232.85605671722442,0.4,0.4
-93.91017220541835,-233.9311545016244,0.4,0.4
-94.11627721996047,-235.0073620909825,0.4,0.4
-94.32153795287013,-236.08244010433555,0.4,0.4
-94.5276683124248,-237.15753786079586,0.4,0.4
-94.73377352836542,-238.2337454231456,0.4,0.4
-94.93903446185868,-239.30882340855896,0.4,0.4
-95.14516502257902,-240.3839211408049,0.4,0.4
-95.35127044061664,-241.4601286770776,0.4,0.4
-95.55653157259803,-242.53520663361996,0.4,0.4
-95.76266233448405,-243.61030433606356,0.4,0.4
-95.96876795368735,-244.68651184625924,0.4,0.4
-96.17489885073155,-245.76160953007638,0.4,0.4
-96.38016025151592,-246.83668745402247,0.4,0.4
-96.58626607072074,-247.91289493534714,0.4,0.4
-96.78625980659854,-248.99007395468652,0.4,0.4
-96.9775075550424,-250.0692750690505,0.4,0.4
-97.16959972004406,-251.14960574358702,0.4,0.4
-97.36169194872491,-252.22993641067296,0.4,0.4
-97.55380945152137,-253.30915725324303,0.4,0.4
-97.74590180756059,-254.38948790170252,0.4,0.4
-97.93714987207204,-255.46868897601962,0.4,0.4
-98.12924235523678,-256.54901960864663,0.4,0.4
-98.32136011240073,-257.6282404186204,0.4,0.4
-98.51345272292383,-258.70857103634626,0.4,0.4
-98.70557060732972,-259.7877918276936,0.4,0.4
-98.89679378131405,-260.86810267623514,0.4,0.4
-99.0888865813613,-261.9484332697466,0.4,0.4
-99.2810046565719,-263.02765403781086,0.4,0.4
-99.47309758514166,-264.1079846136272,0.4,0.4
-99.66521578747779,-265.187205365859,0.4,0.4
-99.85643927787896,-266.26751617342234,0.4,0.4
-100.04855760617647,-267.346736907959,0.4,0.4
-100.24065078934655,-268.4270674530417,0.4,0.4
-100.42049449298065,-269.5104509014636,0.4,0.4
-100.5985991274938,-270.5937948394567,0.4,0.4
-100.77667861129157,-271.6782485852018,0.4,0.4
-100.95478336513042,-272.76159250643104,0.4,0.4
-101.1319934038911,-273.8460264839232,0.4,0.4
-101.31009827775415,-274.9293703911826,0.4,0.4
-101.48817800206598,-276.0138241080567,0.4,0.4
-101.66628299618606,-277.0971679985523,0.4,0.4
-101.84436284075491,-278.1816217005253,0.4,0.4
-102.02246795524843,-279.2649655789137,0.4,0.4
-102.19967835419811,-280.34939951170236,0.4,0.4
-102.37775838025846,-281.43385319039226,0.4,0.4
-102.5558636749629,-282.5171970464289,0.4,0.4
-102.73394382034894,-283.601650708355,0.4,0.4
-102.91204923414625,-284.68499455135316,0.4,0.4
-103.09012949978933,-285.76944819744676,0.4,0.4
-103.26823503617197,-286.8527920246124,0.4,0.4
-103.44544585538097,-287.93722590617836,0.4,0.4
-103.62004803167656,-289.0216005248949,0.4,0.4
-103.78413983108476,-290.10906756017357,0.4,0.4
-103.94733690842986,-291.1976246535778,0.4,0.4
-104.11142882099375,-292.2850916739553,0.4,0.4
-104.27552079001907,-293.3725586896762,0.4,0.4
-104.43961281469092,-294.46002569794655,0.4,0.4
-104.60370489698835,-295.5474926996976,0.4,0.4
-104.76690225675702,-296.6360497586429,0.4,0.4
-104.93099445221014,-297.72351674735546,0.4,0.4
-105.09508670424111,-298.8109837276861,0.4,0.4
-105.25917901168577,-299.89845070429146,0.4,0.4
-105.42327137698885,-300.9859176715836,0.4,0.4
-105.58733858878259,-302.07449444849044,0.4,0.4
-105.75056149763986,-303.1619416521862,0.4,0.4
-105.91465403256007,-304.24940859992057,0.4,0.4
-106.07874662312679,-305.33687554113567,0.4,0.4
-106.24281406239606,-306.4254522928968,0.4,0.4
-106.40690676495433,-307.51291922014207,0.4,0.4
-106.57099952630233,-308.60038614086807,0.4,0.4
-106.7245818831725,-309.6909454828128,0.4,0.4
-106.87468601483852,-310.781425813213,0.4,0.4
-107.02476498973556,-311.8730159532279,0.4,0.4
-107.17397444928065,-312.9645863380283,0.4,0.4
-107.32407873985358,-314.05506664980203,0.4,0.4
-107.47415787377395,-315.14665677119046,0.4,0.4
-107.62426227051765,-316.2371370717883,0.4,0.4
-107.77347194147296,-317.3287074305117,0.4,0.4
-107.92355123453308,-318.420297534205,0.4,0.4
-108.07365579006728,-319.5107778161764,0.4,0.4
-108.22373519011308,-320.60236790869385,0.4,0.4
-108.37294507189654,-321.69393824227154,0.4,0.4
-108.52304978645407,-322.78441850747913,0.4,0.4
-108.6731293455232,-323.8760085804388,0.4,0.4
-108.8232089576777,-324.96759864874184,0.4,0.4
-108.97244425932877,-326.0580591438338,0.4,0.4
-109.12252397742122,-327.14964919909835,0.4,0.4
-109.27262895694003,-328.24012943264097,0.4,0.4
-109.41309307538904,-329.33372184541076,0.4,0.4
-109.48455857287627,-330.43907169252634,0.4,0.4
-109.5551545288181,-331.5444017853588,0.4,0.4
-109.62664529751055,-332.6486418116838,0.4,0.4
-109.69811089034192,-333.7539916494861,0.4,0.4
-109.75561294297222,-334.86124509666115,0.4,0.4
-109.81227066006977,-335.96736897341907,0.4,0.4
-109.86890319501981,-337.074602663517,0.4,0.4
-109.92556096846238,-338.180726534687,0.4,0.4
-109.9699943336891,-339.2887935191393,0.4,0.4
-110.01181900512893,-340.39680124726146,0.4,0.4
-110.05364370078314,-341.50480897165835,0.4,0.4
-110.09459884779062,-342.61279694363475,0.4,0.4
-110.12683307810221,-343.7216972177848,0.4,0.4
-110.15384988789447,-344.8304789811373,0.4,0.4
-110.18084151181392,-345.94037055876106,0.4,0.4
-110.2069887885591,-347.04913256689906,0.4,0.4
-110.22704906971194,-348.15775631554425,0.4,0.4
-110.23838842241094,-349.2672923654318,0.4,0.4
-110.2505721563939,-350.37795798201114,0.4,0.4
-110.26191153936088,-351.4874940291047,0.4,0.4
-110.26977264194284,-352.596951068379,0.4,0.4
-110.266304083867,-353.7072611581534,0.4,0.4
-110.2628607454244,-354.8164614280686,0.4,0.4
-110.26026178570464,-355.9267912656069,0.4,0.4
-110.2550541140372,-357.0370618477464,0.4,0.4
-110.23680282989517,-358.1470361603424,0.4,0.4
-110.21855155425146,-359.2570104720071,0.4,0.4
-110.2003002850106,-360.3669847799465,0.4,0.4
-110.18204902322032,-361.47695908881724,0.4,0.4
-110.14988456433639,-362.586617375724,0.4,0.4
-110.11685053282417,-363.69625591207296,0.4,0.4
-110.0838417125633,-364.8047846304253,0.4,0.4
-110.04993811249733,-365.9144034087658,0.4,0.4
-110.00559960573446,-367.0237851748243,0.4,0.4
-109.95691321836784,-368.1330681843683,0.4,0.4
-109.90912161569577,-369.24126112647355,0.4,0.4
-109.86130480328575,-370.35056388098747,0.4,0.4
-109.8039478592109,-371.45853955764323,0.4,0.4
-109.74050387542229,-372.56637697387487,0.4,0.4
-109.67792946379632,-373.6742341388017,0.4,0.4
-109.61446026316844,-374.78318136837333,0.4,0.4
-109.54495443415362,-375.8897707061842,0.4,0.4
-109.46675283170771,-376.9961625300348,0.4,0.4
-109.38939558644779,-378.1036839177832,0.4,0.4
-109.3111939644441,-379.2100757379085,0.4,0.4
-109.22866965364665,-380.315258984454,0.4,0.4
-109.1365799815394,-381.42022496555,0.4,0.4
-109.04362071817741,-382.52517119422555,0.4,0.4
-108.95066144259181,-383.6301174201071,0.4,0.4
-108.85596299776807,-384.73502414207906,0.4,0.4
-108.74824607919436,-385.8385247765109,0.4,0.4
-108.64055434975307,-386.94091559387743,0.4,0.4
-108.53370697260834,-388.04443597700447,0.4,0.4
-108.42601520952303,-389.1468267897144,0.4,0.4
-108.30356580356602,-390.24777201283723,0.4,0.4
-108.18111637607217,-391.3487172340974,0.4,0.4
-108.05869213596452,-392.44855263642967,0.4,0.4
-107.936242665397,-393.5494978511706,0.4,0.4
-107.8025390644325,-394.6479666661471,0.4,0.4
-107.665357122547,-395.74635647423565,0.4,0.4
-107.52820036304183,-396.8436364615336,0.4,0.4
-107.39101837109774,-397.94202626124024,0.4,0.4
-107.2443213951774,-399.0379791641608,0.4,0.4
-107.09243212395813,-400.13270373735577,0.4,0.4
-106.94051761296578,-401.22853812389076,0.4,0.4
-106.7886282823747,-402.3232626924291,0.4,0.4
-106.62980749097187,-403.41671943012625,0.4,0.4
-106.4631856563501,-404.5088885864243,0.4,0.4
-106.29658899619244,-405.5999479210004,0.4,0.4
-106.12909751338884,-406.6920973183587,0.4,0.4
-105.95815288438462,-407.7830578899011,0.4,0.4
-105.77684887987562,-408.87045199237764,0.4,0.4
-105.59551962965634,-409.9589559044689,0.4,0.4
-105.41419034055434,-411.0474598146975,0.4,0.4
-105.23114706249908,-412.1348144011572,0.4,0.4
-105.03513565671165,-413.2185432622209,0.4,0.4
-104.8390990011394,-414.303381934762,0.4,0.4
-104.64395709265955,-415.38713053707033,0.4,0.4
-104.44792035396677,-416.4719692012295,0.4,0.4
-104.23807110427879,-417.5520525686443,0.4,0.4
-104.02737743663602,-418.63100636471063,0.4,0.4
-103.81665851525031,-419.71106997225434,0.4,0.4
-103.60680912958924,-420.7911533238366,0.4,0.4
-103.38399159628898,-421.8676109481603,0.4,0.4
-103.15946005855221,-422.9429192468524,0.4,0.4
-102.93492847168818,-424.01822753995657,0.4,0.4
-102.70952725387178,-425.0935160750523,0.4,0.4
-102.47548058070242,-426.1663874555379,0.4,0.4
-102.23626677738503,-427.2369206864387,0.4,0.4
-101.99705292016733,-428.30745390988886,0.4,0.4
-101.75783901114482,-429.3779871277511,0.4,0.4
-101.51171880529728,-430.44614269025624,0.4,0.4
-101.25784792168997,-431.51079103164375,0.4,0.4
-101.00395177397877,-432.576549182646,0.4,0.4
-100.75092515221331,-433.64232707675546,0.4,0.4
-100.49273139215074,-434.70576682221144,0.4,0.4
-100.22504778380971,-435.76565983798355,0.4,0.4
-99.95649453101214,-436.8255330948159,0.4,0.4
-99.6888360097073,-437.88431627862155,0.4,0.4
-99.41854346869513,-438.94415001478046,0.4,0.4
-99.13707231986336,-439.99817788414657,0.4,0.4
-98.85473152506165,-441.0521859936416,0.4,0.4
-98.57239066530019,-442.10619409475476,0.4,0.4
-98.29004974046256,-443.1602021837607,0.4,0.4
-97.99481624306645,-444.20725508686155,0.4,0.4
-97.69868788355961,-445.25539804436266,0.4,0.4
-97.40255945792887,-446.30354099161923,0.4,0.4
-97.10643096501008,-447.35168392863125,0.4,0.4
-96.72524708253331,-448.3523689182475,0.4,0.4
-96.32339474954642,-449.3437013067305,0.4,0.4
-95.92243711999618,-450.33394361287355,0.4,0.4
-95.52147939871065,-451.32418590132147,0.4,0.4
-95.10678468993865,-452.30634341947734,0.4,0.4
-94.69295947125647,-453.2885206704959,0.4,0.4
-94.27828978258185,-454.2695683334023,0.4,0.4
-93.86188083025627,-455.2505764719099,0.4,0.4
-93.43434363720007,-456.22355909459293,0.4,0.4
-93.00680634821765,-457.19654169585556,0.4,0.4
-92.58013854874298,-458.1695440290496,0.4,0.4
-92.14832876680885,-459.1390983760357,0.4,0.4
-91.70794907584786,-460.1029060939327,0.4,0.4
-91.26759449520614,-461.0656039742753,0.4,0.4
-90.8280841934029,-462.02943140175194,0.4,0.4
-90.3808483548928,-462.98864176589996,0.4,0.4
-89.92765136039816,-463.94216475635767,0.4,0.4
-89.47529864159878,-464.8968172920868,0.4,0.4
-89.0221014469862,-465.85034023597836,0.4,0.4
-88.56033433310222,-466.7981165442616,0.4,0.4
-88.09516439912841,-467.7424843683839,0.4,0.4
-87.62999436364044,-468.68685216549784,0.4,0.4
-87.16395463654771,-469.63120018690825,0.4,0.4
-86.68768144317437,-470.56643261481076,0.4,0.4
-86.20969418180175,-471.50051569379866,0.4,0.4
-85.7317068146076,-472.4345987467095,0.4,0.4
-85.25284975557588,-473.36866202019155,0.4,0.4
-84.76291484595276,-474.2924801260233,0.4,0.4
-84.27297983085737,-475.216298205778,0.4,0.4
-83.78304470819421,-476.14011625759304,0.4,0.4
-83.28968154813629,-477.0616356357932,0.4,0.4
-82.78692928806413,-477.9751689815894,0.4,0.4
-82.28504650841933,-478.8887220527977,0.4,0.4
-81.78229403146543,-479.80225534178317,0.4,0.4
-81.27531955880113,-480.71014075167477,0.4,0.4
-80.76061952509917,-481.61340908147395,0.4,0.4
-80.24594459193759,-482.5155675653368,0.4,0.4
-79.73213913815562,-483.4177457727492,0.4,0.4
-79.21063333027996,-484.31419708393514,0.4,0.4
-78.68403593602125,-485.20498075708747,0.4,0.4
-78.15741321770474,-486.09687421657145,0.4,0.4
-77.63168518873863,-486.987677580677,0.4,0.4
-77.09569845884107,-487.87047514878213,0.4,0.4
-76.55804807075765,-488.7499037273228,0.4,0.4
-76.02037236047909,-489.63044208753854,0.4,0.4
-75.48272174794693,-490.509870599024,0.4,0.4
-74.93312367401086,-491.3790341708809,0.4,0.4
-74.38355069770478,-492.2470878902823,0.4,0.4
-73.83397760847583,-493.11514157336205,0.4,0.4
-73.2826904358808,-493.982045898214,0.4,0.4
-72.72206456726417,-494.8387445406988,0.4,0.4
-72.16146379627753,-495.69433332886547,0.4,0.4
-71.59996810753364,-496.55101214535534,0.4,0.4
-71.03596438164823,-497.40319239348173,0.4,0.4
-70.46344112348743,-498.24740634299815,0.4,0.4
-69.89091774786357,-499.09162025433034,0.4,0.4
-69.31923863571137,-499.93696369975805,0.4,0.4
-68.74164875946008,-500.7744001094252,0.4,0.4
-68.15809769555926,-501.6061491109431,0.4,0.4
-67.57541610382032,-502.4379178304225,0.4,0.4
-66.99186480697244,-503.2696667537093,0.4,0.4
-66.4006635613041,-504.09346912615,0.4,0.4
-65.80695427639876,-504.9127729283646,0.4,0.4
-65.21324487496167,-505.7320766886696,0.4,0.4
-64.61866576294415,-506.5513606518507,0.4,0.4
-64.01477316091768,-507.3593291025609,0.4,0.4
-63.41006127500441,-508.16505812108517,0.4,0.4
-62.80532405874692,-508.97189691476524,0.4,0.4
-62.19974234292749,-509.7776060933247,0.4,0.4
-61.58487234939821,-510.57088993582875,0.4,0.4
-60.9691326469183,-511.36415397934616,0.4,0.4
-60.35426241601817,-512.1574377361685,0.4,0.4
-59.735989339184016,-512.947312974371,0.4,0.4
-59.11009152466431,-513.7281318334863,0.4,0.4
-58.484218805795535,-514.507840831764,0.4,0.4
-57.8592155596707,-515.2875695405528,0.4,0.4
-57.229120711330324,-516.0616305833682,0.4,0.4
-56.59308988030534,-516.8288943897933,0.4,0.4
-55.95708414516412,-517.5950483316556,0.4,0.4
-55.3210782908136,-518.361202227883,0.4,0.4
-54.67916166665964,-519.1194490659982,0.4,0.4
-54.03302303398959,-519.8720479933545,0.4,0.4
-53.38688428187743,-520.6246468704194,0.4,0.4
-52.7416150032077,-521.3772654552013,0.4,0.4
-52.0878766074311,-522.1196980774403,0.4,0.4
-51.431630172533914,-522.8576321164146,0.4,0.4
-50.77622799528763,-523.596695673652,0.4,0.4
-50.11995610850863,-524.3357394272462,0.4,0.4
-49.45531596103683,-525.0601579453796,0.4,0.4
-48.78980610403232,-525.7845566580072,0.4,0.4
-48.12429612618871,-526.5089553166181,0.4,0.4
-47.45707205974031,-527.2322045927867,0.4,0.4
-46.782324114232324,-527.9419582048431,0.4,0.4
-46.10757605032995,-528.6517117638141,0.4,0.4
-45.43280265387148,-529.3625750858337,0.4,0.4
-44.754676839802414,-530.0678102439269,0.4,0.4
-44.07069069216959,-530.7629186967388,0.4,0.4
