# x_m,y_m,w_tr_right_m,w_tr_left_m
565169.6220649023,4404929.779313149,5.0,5.0
565169.6428563038,4404928.667998496,5.0,5.0
565169.6636534322,4404927.556668462,5.0,5.0
565169.6844564461,4404926.445322727,5.0,5.0
565169.7052655106,4404925.333960964,5.0,5.0
565169.726080792,4404924.222582838,5.0,5.0
565169.7468935505,4404923.112294628,5.0,5.0
565169.7668657262,4404922.000874778,5.0,5.0
565169.7877007667,4404920.889445417,5.0,5.0
565169.8085427738,4404919.777998256,5.0,5.0
565169.8293919523,4404918.666532907,5.0,5.0
565169.8502485114,4404917.555048976,5.0,5.0
565169.8711126746,4404916.443546057,5.0,5.0
565169.89198467,4404915.332023729,5.0,5.0
565169.9128647365,4404914.220481566,5.0,5.0
565169.9337531186,4404913.108919122,5.0,5.0
565169.9546500761,4404911.9973359415,5.0,5.0
565169.9755558757,4404910.885731556,5.0,5.0
565169.9956059924,4404909.775203694,5.0,5.0
565170.0165303426,4404908.663555394,5.0,5.0
565170.0374644038,4404907.551884401,5.0,5.0
565170.0584084876,4404906.440190189,5.0,5.0
565170.0793629264,4404905.328472216,5.0,5.0
565170.100328054,4404904.216729925,5.0,5.0
565170.1213042295,4404903.104962745,5.0,5.0
565170.1422918182,4404901.993170082,5.0,5.0
565170.1632912089,4404900.881351329,5.0,5.0
565170.1843028034,4404899.769505859,5.0,5.0
565170.2044710476,4404898.657624698,5.0,5.0
565170.2255083302,4404897.545723818,5.0,5.0
565170.2465505755,4404896.434900211,5.0,5.0
565170.2676153855,4404895.322941173,5.0,5.0
565170.2886946878,4404894.21095199,5.0,5.0
565170.3097890017,4404893.098931919,5.0,5.0
565170.3308988712,4404891.986880181,5.0,5.0
565170.3520248627,4404890.874795986,5.0,5.0
565170.3731675748,4404889.762678514,5.0,5.0
565170.3943276289,4404888.650526921,5.0,5.0
565170.4155056754,4404887.538340339,5.0,5.0
565170.4358465448,4404886.426109232,5.0,5.0
565170.4570626689,4404885.313849922,5.0,5.0
565170.4782989265,4404884.201552848,5.0,5.0
565170.4995478328,4404883.090322647,5.0,5.0
565170.5208267829,4404881.977947051,5.0,5.0
565170.542128337,4404880.865530663,5.0,5.0
565170.5634534005,4404879.753072415,5.0,5.0
565170.5848029209,4404878.6405712,5.0,5.0
565170.6061778959,4404877.528025885,5.0,5.0
565170.6275793682,4404876.415435303,5.0,5.0
565170.6490084395,4404875.302798247,5.0,5.0
565170.6696106044,4404874.190104438,5.0,5.0
565170.6910984103,4404873.077370645,5.0,5.0
565170.712617458,4404871.964586559,5.0,5.0
565170.7341690866,4404870.851750831,5.0,5.0
565170.7557468138,4404869.739967299,5.0,5.0
565170.7773679502,4404868.627024071,5.0,5.0
565170.7990261276,4404867.514024945,5.0,5.0
565170.8207229964,4404866.400968423,5.0,5.0
565170.842460284,4404865.287852973,5.0,5.0
565170.8642398245,4404864.174677025,5.0,5.0
565170.885208164,4404863.061429445,5.0,5.0
565170.907078123,4404861.948127592,5.0,5.0
565170.9289964335,4404860.834760317,5.0,5.0
565170.9509653519,4404859.721325905,5.0,5.0
565170.9729872635,4404858.607822618,5.0,5.0
565170.9950646791,4404857.494248684,5.0,5.0
565171.0171928811,4404856.381707153,5.0,5.0
565171.0393894712,4404855.267986479,5.0,5.0
565171.0616499825,4404854.154189699,5.0,5.0
565171.0839775376,4404853.040314955,5.0,5.0
565171.1063754369,4404851.926360381,5.0,5.0
565171.1279922894,4404850.812313876,5.0,5.0
565171.1505415813,4404849.698193967,5.0,5.0
565171.1731722633,4404848.583988642,5.0,5.0
565171.1958884425,4404847.469696074,5.0,5.0
565171.2186944502,4404846.355314466,5.0,5.0
565171.2415948571,4404845.24084207,5.0,5.0
565171.2645944958,4404844.1262772055,5.0,5.0
565171.2876917765,4404843.012722904,5.0,5.0
565171.3109055014,4404841.897968375,5.0,5.0
565171.3342345906,4404840.783116877,5.0,5.0
565171.3576850148,4404839.66816717,5.0,5.0
565171.3804090786,4404838.553107066,5.0,5.0
565171.4041214753,4404837.437957852,5.0,5.0
565171.4279750738,4404836.322707874,5.0,5.0
565171.4519771857,4404835.207356777,5.0,5.0
565171.4761354772,4404834.09190454,5.0,5.0
565171.5004579795,4404832.976351502,5.0,5.0
565171.524953097,4404831.860698431,5.0,5.0
565171.5496296051,4404830.744946569,5.0,5.0
565171.5744907795,4404829.630202624,5.0,5.0
565171.5995579262,4404828.514259227,5.0,5.0
565171.6239823609,4404827.398212341,5.0,5.0
565171.6494796561,4404826.282089734,5.0,5.0
565171.6752075327,4404825.165884222,5.0,5.0
565171.7011767544,4404824.049601477,5.0,5.0
565171.7273983093,4404822.933248222,5.0,5.0
565171.7538833576,4404821.816832331,5.0,5.0
565171.78064316,4404820.700362933,5.0,5.0
565171.8076889992,4404819.583850516,5.0,5.0
565171.8350320704,4404818.467307041,5.0,5.0
565171.8626833758,4404817.350746036,5.0,5.0
565171.8906535786,4404816.234182696,5.0,5.0
565171.918097346,4404815.118727919,5.0,5.0
565171.9467354825,4404814.002212794,5.0,5.0
565171.9757208773,4404812.885751749,5.0,5.0
565172.0050611164,4404811.769367355,5.0,5.0
565172.0347624846,4404810.653084102,5.0,5.0
565172.0648297177,4404809.536928346,5.0,5.0
565172.0952657401,4404808.420928248,5.0,5.0
565172.1260713951,4404807.305113638,5.0,5.0
565172.1572451846,4404806.189515829,5.0,5.0
565172.1887829985,4404805.074167388,5.0,5.0
565172.219830594,4404803.959090561,5.0,5.0
565172.2520727857,4404802.844342214,5.0,5.0
565172.284642017,4404801.7310539875,5.0,5.0
565172.3175348192,4404800.617042207,5.0,5.0
565172.350724583,4404799.503448615,5.0,5.0
565172.3841877457,4404798.390304839,5.0,5.0
565172.3908279645,4404797.277342344,5.0,5.0
565172.3968485568,4404796.16490355,5.0,5.0
565172.4030596446,4404795.053023719,5.0,5.0
565172.4094135741,4404793.942834073,5.0,5.0
565172.4277231006,4404792.832237581,5.0,5.0
565172.449481021,4404791.722265209,5.0,5.0
565172.4704172729,4404790.61288421,5.0,5.0
565172.4913343032,4404789.5041028075,5.0,5.0
565172.5223362222,4404788.395985265,5.0,5.0
565172.5583106478,4404787.288473992,5.0,5.0
565172.5941455133,4404786.181517463,5.0,5.0
565172.6298036674,4404785.075096866,5.0,5.0
565172.672019778,4404783.969222292,5.0,5.0
565172.7224476599,4404782.864975267,5.0,5.0
565172.7717768353,4404781.76006114,5.0,5.0
565172.8208043878,4404780.656671166,5.0,5.0
565172.874603864,4404779.553681336,5.0,5.0
565172.9382467443,4404778.451069513,5.0,5.0
565173.0015562476,4404777.348765424,5.0,5.0
565173.0636732415,4404776.24673411,5.0,5.0
565173.1288167386,4404775.146061142,5.0,5.0
565173.2054840603,4404774.045624435,5.0,5.0
565173.2818004239,4404772.945363391,5.0,5.0
565173.3577516841,4404771.846356172,5.0,5.0
565173.4342160863,4404770.746364097,5.0,5.0
565173.5239169814,4404769.647598563,5.0,5.0
565173.6141219315,4404768.550010092,5.0,5.0
565173.703150786,4404767.452467947,5.0,5.0
565173.791874112,4404766.353848634,5.0,5.0
565173.893872024,4404765.257476237,5.0,5.0
565173.997277399,4404764.161101754,5.0,5.0
565174.100384144,4404763.065812867,5.0,5.0
565174.2023772828,4404761.969384967,5.0,5.0
565174.3160149578,4404760.874043126,5.0,5.0
565174.4327959447,4404759.779761175,5.0,5.0
565174.5493234467,4404758.686523348,5.0,5.0
565174.6656337894,4404757.592113146,5.0,5.0
565174.7902349689,4404756.498753876,5.0,5.0
565174.9205833348,4404755.406435839,5.0,5.0
565175.0507209382,4404754.315140253,5.0,5.0
565175.1815357625,4404753.222657408,5.0,5.0
565175.3181293636,4404752.131207372,5.0,5.0
565175.4622066111,4404751.041898506,5.0,5.0
565175.6061235274,4404749.952499633,5.0,5.0
565175.7507408431,4404748.863012092,5.0,5.0
565175.8986142408,4404747.774547494,5.0,5.0
565176.0574367769,4404746.687132643,5.0,5.0
565176.2161174666,4404745.600731561,5.0,5.0
565176.3738208027,4404744.514237331,5.0,5.0
565176.5339687872,4404743.427662754,5.0,5.0
565176.7067816857,4404742.344359878,5.0,5.0
565176.879503115,4404741.259867635,5.0,5.0
565177.051258434,4404740.176390714,5.0,5.0
565177.2237733385,4404739.092833175,5.0,5.0
565177.4106896614,4404738.012565884,5.0,5.0
565177.5975223342,4404736.932219597,5.0,5.0
565177.7834202596,4404735.85179162,5.0,5.0
565177.9700843992,4404734.772394427,5.0,5.0
565178.1686200824,4404733.695185055,5.0,5.0
565178.3696407832,4404732.619019723,5.0,5.0
565178.5705968818,4404731.542784258,5.0,5.0
565178.771491116,4404730.466479946,5.0,5.0
565178.9817089053,4404729.392362783,5.0,5.0
565179.1969788867,4404728.320414761,5.0,5.0
565179.4121964631,4404727.248404327,5.0,5.0
565179.626508533,4404726.176328239,5.0,5.0
565179.8493022217,4404725.106445415,5.0,5.0
565180.0788588864,4404724.039853833,5.0,5.0
565180.3075289369,4404722.972098579,5.0,5.0
565180.53701327,4404721.904293994,5.0,5.0
565180.7715681809,4404720.838673378,5.0,5.0
565181.0154621596,4404719.776367353,5.0,5.0
565181.258465682,4404718.714008065,5.0,5.0
565181.5014466789,4404717.650497302,5.0,5.0
565181.748650697,4404716.5891733905,5.0,5.0
565182.0060465167,4404715.532282042,5.0,5.0
565182.2634135376,4404714.475348345,5.0,5.0
565182.5207638085,4404713.417269043,5.0,5.0
565182.7789209372,4404712.361362813,5.0,5.0
565183.0507104722,4404711.308814062,5.0,5.0
565183.322465207,4404710.25733262,5.0,5.0
565183.5933412099,4404709.205809736,5.0,5.0
565183.8650506942,4404708.154256859,5.0,5.0
565184.1495211294,4404707.108272816,5.0,5.0
565184.4348274559,4404706.06226201,5.0,5.0
565184.7209596244,4404705.017329673,5.0,5.0
565185.0062281996,4404703.971256692,5.0,5.0
565185.3025511611,4404702.930748707,5.0,5.0
565185.6022701155,4404701.891339548,5.0,5.0
565185.9011171596,4404700.851897466,5.0,5.0
565186.2008044962,4404699.812434343,5.0,5.0
565186.5089933273,4404698.77742085,5.0,5.0
565186.8222823006,4404697.744626567,5.0,5.0
565187.1355577736,4404696.711808662,5.0,5.0
565187.4488201367,4404695.678967633,5.0,5.0
565187.7688753423,4404694.6505696885,5.0,5.0
565188.095745216,4404693.624406918,5.0,5.0
565188.4226036702,4404692.598223718,5.0,5.0
565188.749440604,4404691.573125286,5.0,5.0
565189.0813818633,4404690.550252829,5.0,5.0
565189.4218312465,4404689.531841113,5.0,5.0
565189.7622709622,4404688.513411826,5.0,5.0
565190.1027012593,4404687.494965323,5.0,5.0
565190.4465361232,4404686.477631225,5.0,5.0
565190.8005726532,4404685.466983843,5.0,5.0
565191.1546009628,4404684.456321404,5.0,5.0
565191.5086212454,4404683.445644208,5.0,5.0
565191.8634897368,4404682.434958735,5.0,5.0
565192.2311198201,4404681.4320875155,5.0,5.0
565192.5987428809,4404680.429203451,5.0,5.0
565192.9663590703,4404679.4263067935,5.0,5.0
565193.3339685388,4404678.423397789,5.0,5.0
565193.7143414994,4404677.428307021,5.0,5.0
565194.0947084184,4404676.4332053205,5.0,5.0
565194.4759153789,4404675.439204403,5.0,5.0
565194.8571266937,4404674.444087861,5.0,5.0
565195.247688842,4404673.45566248,5.0,5.0
565195.6425060657,4404672.469470151,5.0,5.0
565196.0364520346,4404671.484367707,5.0,5.0
565196.4312592044,4404670.498157643,5.0,5.0
565196.8821735946,4404669.555471313,5.0,5.0
565197.3704931766,4404668.64180294,5.0,5.0
565197.8588003623,4404667.729237567,5.0,5.0
565198.3462591035,4404666.81555812,5.0,5.0
565198.8345716419,4404665.901882939,5.0,5.0
565199.330527122,4404664.994896589,5.0,5.0
565199.8307212419,4404664.092362857,5.0,5.0
565200.3309233414,4404663.188722367,5.0,5.0
565200.8302573382,4404662.28617943,5.0,5.0
565201.3304455088,4404661.383641785,5.0,5.0
565201.8382773849,4404660.487794985,5.0,5.0
565202.3503484796,4404659.596402345,5.0,5.0
565202.8624278213,4404658.703903725,5.0,5.0
565203.3736394009,4404657.812503536,5.0,5.0
565203.8857153754,4404656.920003998,5.0,5.0
565204.4054158933,4404656.036408198,5.0,5.0
565204.9285098779,4404655.156155753,5.0,5.0
565205.452458599,4404654.275910225,5.0,5.0
565205.9755596102,4404653.39455273,5.0,5.0
565206.4986493103,4404652.514301112,5.0,5.0
565207.0302302502,4404651.641856107,5.0,5.0
565207.5652050363,4404650.77275557,5.0,5.0
565208.1001687569,4404649.904761607,5.0,5.0
565208.6351411166,4404649.035662935,5.0,5.0
565209.1701122564,4404648.166565203,5.0,5.0
565209.7135653535,4404647.306381397,5.0,5.0
565210.2595564557,4404646.449536338,5.0,5.0
565210.8055563389,4404645.591587066,5.0,5.0
565211.3515453674,4404644.734745016,5.0,5.0
565211.897533354,4404643.877904485,5.0,5.0
565212.4528600062,4404643.029986213,5.0,5.0
565213.0098785486,4404642.184295001,5.0,5.0
565213.5668864202,4404641.339711585,5.0,5.0
565214.1239031816,4404640.494024391,5.0,5.0
565214.6817654629,4404639.649451831,5.0,5.0
565215.2472544947,4404638.813789358,5.0,5.0
565215.816138252,4404637.981474113,5.0,5.0
565216.384165064,4404637.149154532,5.0,5.0
565216.9522008639,4404636.315731568,5.0,5.0
565217.5202261445,4404635.48341693,5.0,5.0
565218.0975812419,4404634.66113324,5.0,5.0
565218.6766383513,4404633.839972027,5.0,5.0
565219.255685084,4404633.019919592,5.0,5.0
565219.8347311598,4404632.199870043,5.0,5.0
565220.4137765701,4404631.379823365,5.0,5.0
565221.0021424883,4404630.570914873,5.0,5.0
565221.5913543492,4404629.763122463,5.0,5.0
565222.1814218583,4404628.955340206,5.0,5.0
565222.7706228949,4404628.148660246,5.0,5.0
565223.3606892561,4404627.340884465,5.0,5.0
565223.9600668249,4404626.545354102,5.0,5.0
565224.5602904488,4404625.750940254,5.0,5.0
565225.1605135927,4404624.956529989,5.0,5.0
565225.7598897029,4404624.161010317,5.0,5.0
565226.3601118454,4404623.366607155,5.0,5.0
565226.9704921267,4404622.585563628,5.0,5.0
565227.5808816628,4404621.803417944,5.0,5.0
565228.1912611237,4404621.022382182,5.0,5.0
565228.801640159,4404620.241350277,5.0,5.0
565229.4120187532,4404619.460322217,5.0,5.0
565230.0317092725,4404618.691541897,5.0,5.0
565230.6522460175,4404617.923878806,5.0,5.0
565231.2727824029,4404617.156219854,5.0,5.0
565231.8933184169,4404616.388565024,5.0,5.0
565232.5138540424,4404615.620914293,5.0,5.0
565233.1445485031,4404614.866625496,5.0,5.0
565233.7752330457,4404614.113447236,5.0,5.0
565234.4059268897,4404613.359167216,5.0,5.0
565235.0357641836,4404612.604884514,5.0,5.0
565235.6664477537,4404611.851719345,5.0,5.0
565236.307300067,4404611.110810978,5.0,5.0
565236.9472862938,4404610.371006345,5.0,5.0
565237.587272245,4404609.631206307,5.0,5.0
565238.2281237225,4404608.890311705,5.0,5.0
565238.8689557251,4404608.151634051,5.0,5.0
565239.5182442833,4404607.425199994,5.0,5.0
565240.1683792548,4404606.6998840235,5.0,5.0
565240.8176673371,4404605.973459543,5.0,5.0
565241.4678018156,4404605.248153131,5.0,5.0
565242.1187922582,4404604.522858561,5.0,5.0
565242.7773736923,4404603.810907547,5.0,5.0
565243.4368015872,4404603.100074853,5.0,5.0
565244.096238832,4404602.38814087,5.0,5.0
565244.7556758465,4404601.676211822,5.0,5.0
565245.4159497423,4404600.966507347,5.0,5.0
565246.0838148677,4404600.27014721,5.0,5.0
565246.7525455937,4404599.572693046,5.0,5.0
565247.4212761252,4404598.875243996,5.0,5.0
565248.0891406797,4404598.1788992155,5.0,5.0
565248.7587079462,4404597.483680083,5.0,5.0
565249.436722879,4404596.801813134,5.0,5.0
565250.1138909591,4404596.118838019,5.0,5.0
565250.7910493327,4404595.43697448,5.0,5.0
565251.4690732816,4404594.754017003,5.0,5.0
565252.1479246921,4404594.074390899,5.0,5.0
565252.8343772604,4404593.407004179,5.0,5.0
565253.5199639336,4404592.740722062,5.0,5.0
565254.2064162055,4404592.073346153,5.0,5.0
565254.8928683106,4404591.405975615,5.0,5.0
565255.5810041664,4404590.7419438595,5.0,5.0
565256.2758946283,4404590.089038545,5.0,5.0
565256.969919216,4404589.437237953,5.0,5.0
565257.6648094025,4404588.784343668,5.0,5.0
565258.3596899281,4404588.132561253,5.0,5.0
565259.0571104966,4404587.484125037,5.0,5.0
565259.7604295788,4404586.846808589,5.0,5.0
565260.4637390439,4404586.210604174,5.0,5.0
565261.1662016376,4404585.573291783,5.0,5.0
565261.8695108327,4404584.937098589,5.0,5.0
565262.5753601205,4404584.304251827,5.0,5.0
565263.2871080517,4404583.682525287,5.0,5.0
565263.9979901505,4404583.061903693,5.0,5.0
565264.7097378487,4404582.440188603,5.0,5.0
565265.4214854117,4404581.818479209,5.0,5.0
565266.1348979163,4404581.202322103,5.0,5.0
565266.8542186647,4404580.596179205,5.0,5.0
565267.5735298346,4404579.991148566,5.0,5.0
565268.2937065985,4404579.385024514,5.0,5.0
565269.013017532,4404578.780005475,5.0,5.0
565269.7348591719,4404578.1794397235,5.0,5.0
565270.4617434548,4404577.589987773,5.0,5.0
565271.1894838776,4404577.0005489625,5.0,5.0
565271.916377417,4404576.410002335,5.0,5.0
565272.6441176131,4404575.820575282,5.0,5.0
565273.3735228686,4404575.236700944,5.0,5.0
565274.1088365632,4404574.662841529,5.0,5.0
565274.843293927,4404574.088980838,5.0,5.0
565275.5785979717,4404573.516239836,5.0,5.0
565276.313055118,4404572.9423910435,5.0,5.0
565277.0508803985,4404572.375216152,5.0,5.0
565277.7929111803,4404571.816935484,5.0,5.0
565278.5349324225,4404571.259767347,5.0,5.0
565279.2778098045,4404570.702612499,5.0,5.0
565280.0198308383,4404570.145456397,5.0,5.0
565280.7652200658,4404569.594974409,5.0,5.0
565281.5139586256,4404569.053379624,5.0,5.0
565282.2635533361,4404568.511798204,5.0,5.0
565283.0131385105,4404567.971329379,5.0,5.0
565283.7618767757,4404567.429752827,5.0,5.0
565284.5148206559,4404566.897070899,5.0,5.0
565285.2711233681,4404566.372169872,5.0,5.0
565286.0274259953,4404565.847274988,5.0,5.0
565286.7837190971,4404565.323492767,5.0,5.0
565287.5400215231,4404564.798610138,5.0,5.0
565288.2996828108,4404564.281508519,5.0,5.0
565289.062684138,4404563.77440105,5.0,5.0
565289.8256948009,4404563.266193234,5.0,5.0
565290.5887053711,4404562.757991598,5.0,5.0
565291.3517064167,4404562.250902672,5.0,5.0
565292.1180663771,4404561.751594929,5.0,5.0
565292.8877852745,4404561.260068427,5.0,5.0
565293.6566384298,4404560.769647398,5.0,5.0
565294.4263571476,4404560.278133346,5.0,5.0
565295.1960663483,4404559.787732055,5.0,5.0
565295.9691250994,4404559.306218652,5.0,5.0
565296.744696002,4404558.8313727705,5.0,5.0
565297.5202574073,4404558.3576397095,5.0,5.0
565298.2958187226,4404557.883912903,5.0,5.0
565299.0722455854,4404557.409093097,5.0,5.0
565299.8486347125,4404556.938705786,5.0,5.0
565300.6267268072,4404556.469445924,5.0,5.0
565301.40396255,4404556.000184984,5.0,5.0
565302.1811981772,4404555.530930272,5.0,5.0
565302.9592899156,4404555.061689111,5.0,5.0
565303.7365158816,4404554.593553411,5.0,5.0
565304.5179383087,4404554.135419739,5.0,5.0
565305.3018729389,4404553.683953763,5.0,5.0
565306.0858074517,4404553.232494055,5.0,5.0
565306.8688856029,4404552.78103327,5.0,5.0
565307.6528292564,4404552.328479494,5.0,5.0
565308.4367633768,4404551.877038542,5.0,5.0
565309.224009594,4404551.438912177,5.0,5.0
565310.0137962291,4404551.004133863,5.0,5.0
565310.8035733486,4404550.57046842,5.0,5.0
565311.5924940998,4404550.136801914,5.0,5.0
565312.3822803423,4404549.7020424465,5.0,5.0
565313.1720570514,4404549.268395831,5.0,5.0
565313.965992785,4404548.849177885,5.0,5.0
565314.7607658574,4404548.432186771,5.0,5.0
565315.5563950369,4404548.015209315,5.0,5.0
565316.3511584573,4404547.599337395,5.0,5.0
565317.1459311169,4404547.182365179,5.0,5.0
565317.9415504849,4404546.766513201,5.0,5.0
565318.7413195692,4404546.36619662,5.0,5.0
565319.5419353793,4404545.967000312,5.0,5.0
565320.341685434,4404545.5689095585,5.0,5.0
565321.1423009635,4404545.1697258875,5.0,5.0
565321.942906967,4404544.7716551265,5.0,5.0
565322.7435221921,4404544.372484077,5.0,5.0
565323.54911532,4404543.99217569,5.0,5.0
565324.3547176849,4404543.610767042,5.0,5.0
565325.1603105342,4404543.230471324,5.0,5.0
565325.9659126066,4404542.849075338,5.0,5.0
565326.7715051523,4404542.468792276,5.0,5.0
565327.5770881678,4404542.089622138,5.0,5.0
565328.3876679125,4404541.727101564,5.0,5.0
565329.1982475141,4404541.364587332,5.0,5.0
565330.0088363327,4404541.000972846,5.0,5.0
565330.818559392,4404540.638463915,5.0,5.0
565331.6291385315,4404540.275968705,5.0,5.0
565332.4405456487,4404539.916807012,5.0,5.0
565333.2561120531,4404539.572074368,5.0,5.0
565334.0708220712,4404539.227340688,5.0,5.0
565334.8863881705,4404538.8826207435,5.0,5.0
565335.7010978727,4404538.537899757,5.0,5.0
565336.5158074109,4404538.193185117,5.0,5.0
565337.3321918134,4404537.852917996,5.0,5.0
565338.1518793176,4404537.527072567,5.0,5.0
565338.9715760269,4404537.200126891,5.0,5.0
565339.7912725743,4404536.873187564,5.0,5.0
