39.793156447395354,-86.2387184076585
39.79314643751227,-86.23871820789901
39.79313642759495,-86.23871800812724
39.793126417643094,-86.23871780834307
39.79311641763565,-86.23871760854678
39.7931064076136,-86.23871740873739
39.79309639755599,-86.23871720891522
39.793086387462495,-86.23871700908012
39.793076377332746,-86.23871680923195
39.793066377145216,-86.23871660937083
39.79305636694182,-86.23871640949606
39.79304635670108,-86.23871620960779
39.79303634642267,-86.23871600970585
39.793026336106166,-86.23871580979015
39.79301633572953,-86.23871560986059
39.79300632533563,-86.23871540991676
39.79299631490249,-86.23871520995866
39.79298630442971,-86.23871500998612
39.79297629391687,-86.23871480999897
39.79296629334138,-86.23871460999703
39.792956282747085,-86.23871440998016
39.79294627211147,-86.23871420994816
39.792936261434114,-86.23871400990085
39.79292625071455,-86.23871380983806
39.79291624992962,-86.23871360975943
39.79290623912421,-86.2387134096651
39.79289622827523,-86.23871320955473
39.792886217382204,-86.23871300942811
39.79287620644466,-86.23871280928505
39.79286620543882,-86.238712609125
39.792856194410646,-86.23871240894842
39.792846183336465,-86.23871220875476
39.79283617221575,-86.23871200854386
39.79282616104799,-86.23871180831543
39.79281615980877,-86.23871160806875
39.79280614854519,-86.23871140780462
39.79279613723293,-86.23871120752231
39.79278612587144,-86.23871100722158
39.792776114460146,-86.2387108069022
39.792766112973986,-86.23871060656316
39.79275610146121,-86.23871040620566
39.79274608989686,-86.23871020582874
39.79273607828032,-86.23871000543213
39.792726066610975,-86.23870980501556
39.792716064863086,-86.23870960457783
39.79270605308609,-86.23870940412051
39.79269604125435,-86.23870920364239
39.7926860293672,-86.23870900314317
39.792676017423965,-86.23870880262258
39.79266601539818,-86.23870860207911
39.79265600334055,-86.23870840151481
39.792645991224695,-86.23870820092817
39.79263597904991,-86.2387080003189
39.79262596681544,-86.23870779968664
39.7926159644941,-86.23870759902964
39.79260595213784,-86.23870739835036
39.79259593971957,-86.23870719764709
39.792585927238505,-86.23870699691942
39.792575914693806,-86.238706796167
39.79256591205751,-86.23870659538775
39.79255589938291,-86.23870639458464
39.79254588664214,-86.2387061937556
39.79253587383432,-86.23870599290026
39.792525860958534,-86.23870579201818
39.792515857986,-86.23870559110695
39.79250584497139,-86.23870539017004
39.79249583188602,-86.23870518920509
39.79248581872893,-86.23870498821164
39.7924758054991,-86.23870478718923
39.7924658021669,-86.23870458613507
39.79245578878842,-86.23870438505321
39.79244577533414,-86.2387041839409
39.79243576180295,-86.23870398279763
39.79242574819378,-86.23870378162289
39.79241574447605,-86.23870358041351
39.79240573070738,-86.2387033791741
39.79239571685731,-86.23870317790153
39.79238570292463,-86.23870297659523
39.792375688908166,-86.23870277525462
39.79236568477634,-86.23870257387608
39.79235567058835,-86.2387023724649
39.79234565631277,-86.23870217101748
39.79233564194827,-86.2387019695332
39.792325627493526,-86.23870176801137
39.79231562291596,-86.2387015664479
39.79230560827637,-86.23870136484877
39.79229559354233,-86.23870116320995
39.79228557871235,-86.23870096153068
39.79227556378496,-86.23870075981017
39.7922655587265,-86.23870055804383
39.79225554359946,-86.23870035623838
39.792245528370316,-86.23870015438925
39.79223551303743,-86.23869995249558
39.79222549759915,-86.23869975055648
39.79221549202067,-86.23869954856677
39.792205476366235,-86.23869934653396
39.79219546060116,-86.2386991444529
39.79218544472364,-86.23869894232261
39.7921754287318,-86.23869874014207
39.79216542258965,-86.23869853790548
39.79215540636322,-86.23869833562115
39.79214539001662,-86.23869813328334
39.79213537354783,-86.2386979308909
39.792125356954735,-86.23869772844263
39.792115350200056,-86.23869752593204
39.79210533335171,-86.23869732336838
39.7920953163725,-86.23869712074514
39.792085299260165,-86.23869691806104
39.792075282012334,-86.23869671531466
39.792065274590335,-86.23869651249873
39.792055257064035,-86.23869630962348
39.79204523939487,-86.23869610668162
39.79203522158025,-86.2386959036716
39.79202520361754,-86.23869570059185
39.79201519546658,-86.23869549743414
39.79200517719926,-86.23869529420979
39.79199515877553,-86.2386950909106
39.79198514019246,-86.23869488753479
39.79197512144708,-86.23869468408049
39.79196511249762,-86.23869448053846
39.79195509341809,-86.23869427692115
39.79194507416683,-86.23869407321939
39.791935054740534,-86.23869386943102
39.791925035135826,-86.2386936655539
39.79191502530923,-86.23869346157761
39.79190500533691,-86.23869325751583
39.79189498517549,-86.23869305335823
39.79188496482122,-86.23869284910229
39.791874944270255,-86.23869264474541
39.79186493347728,-86.23869244027597
39.7918549125207,-86.23869223570887
39.79184489135526,-86.23869203103246
39.79183486997669,-86.23869182624378
39.79182484838062,-86.23869162133973
39.79181483651974,-86.23869141630718
39.79180481447474,-86.23869121116245
39.791794792198345,-86.23869100589236
39.791784769685705,-86.23869080049337
39.79177474693178,-86.23869059496175
39.791764733887135,-86.23869038928268
