# x_m,y_m,w_tr_right_m,w_tr_left_m
1.29120713530574,-69.96165345888585,5.0,5.0
1.3109477687394246,-71.07237292546779,5.0,5.0
1.331545949797146,-72.18308995198458,5.0,5.0
1.3521361493039876,-73.29270413704216,5.0,5.0
1.372737122932449,-74.40343117713928,5.0,5.0
1.3933395246276632,-75.5141633246094,5.0,5.0
1.4139433758100495,-76.62490064185113,5.0,5.0
1.4345487041864544,-77.73564320523292,5.0,5.0
1.455155531060882,-78.84639108553529,5.0,5.0
1.475763882161118,-79.95714435726404,5.0,5.0
1.4963737821672112,-81.06790309678763,5.0,5.0
1.5169852590188384,-82.17866738047451,5.0,5.0
1.536742152646184,-83.2894446766004,5.0,5.0
1.557356863282621,-84.40022029075772,5.0,5.0
1.5779732333030552,-85.51100169122219,5.0,5.0
1.598581966245547,-86.62068129424006,5.0,5.0
1.6192017423454672,-87.73147453088313,5.0,5.0
1.6398232660721987,-88.84227380901575,5.0,5.0
1.660446569789201,-89.9530792189762,5.0,5.0
1.6810716836480424,-91.06389085017145,5.0,5.0
1.7016986390808597,-92.1747087975964,5.0,5.0
1.7223274727584794,-93.28553315252066,5.0,5.0
1.7429582191398367,-94.3963640127331,5.0,5.0
1.7627347277011722,-95.50720892101526,5.0,5.0
1.7833694046130404,-96.61805310007185,5.0,5.0
1.8040061015635729,-97.72890408616513,5.0,5.0
1.8246448563877493,-98.83976198825985,5.0,5.0
1.845276436302811,-99.94951940421015,5.0,5.0
1.8659194339998066,-101.06039147358388,5.0,5.0
1.8865646123886108,-102.17127078771591,5.0,5.0
1.9072120113996789,-103.28215746115893,5.0,5.0
1.9278616812080145,-104.39305161032826,5.0,5.0
1.9485136619769037,-105.50395335722715,5.0,5.0
1.9683118254179135,-106.6148703256622,5.0,5.0
1.9889685729285702,-107.72578764241189,5.0,5.0
2.009627775172703,-108.83671293407679,5.0,5.0
2.0302894834894687,-109.94764633011073,5.0,5.0
2.0509537488687783,-111.05858796462417,5.0,5.0
2.071620627073571,-112.16953797638416,5.0,5.0
2.092280957964249,-113.27938918024302,5.0,5.0
2.1129532301565632,-114.39035638514906,5.0,5.0
2.1336282856063917,-115.50133239571005,5.0,5.0
2.154306181007996,-116.61231736559421,5.0,5.0
2.1749869809718803,-117.72331144846976,5.0,5.0
2.1948145795613527,-118.834322379902,5.0,5.0
2.2155013799201697,-119.94533517118543,5.0,5.0
2.2361912784399465,-121.056357559748,5.0,5.0
2.256884347414598,-122.16738971229643,5.0,5.0
2.2775806591380388,-123.2784318048507,5.0,5.0
2.298280285904184,-124.3894840143621,5.0,5.0
2.3189833022188395,-125.5005465215072,5.0,5.0
2.3396806545788422,-126.61051239445806,5.0,5.0
2.360390702262521,-127.72159608174115,5.0,5.0
2.381104386295192,-128.8326906375587,5.0,5.0
2.4018217909615487,-129.94379626680166,5.0,5.0
2.421686860616319,-131.05492084939033,5.0,5.0
2.4424119812902063,-132.1660492522642,5.0,5.0
2.463141104672104,-133.27718935720623,5.0,5.0
2.4838743255240843,-134.38834138866514,5.0,5.0
2.5046117436140776,-135.49950556922704,5.0,5.0
2.525353465578519,-136.6106821373105,5.0,5.0
2.546099601313472,-137.72187132574618,5.0,5.0
2.5668502607150003,-138.83307338226587,5.0,5.0
2.587596520083025,-139.94318167399615,5.0,5.0
2.608356589684263,-141.05441024526954,5.0,5.0
2.6282654190436006,-142.1656602434814,5.0,5.0
2.649035389069468,-143.27691638283432,5.0,5.0
2.669810507330112,-144.3881867127493,5.0,5.0
2.690590909216553,-145.49947152193636,5.0,5.0
2.711376736522652,-146.61077110283077,5.0,5.0
2.732168138027191,-147.7220857553184,5.0,5.0
2.7529652663506567,-148.83341578952968,5.0,5.0
2.773768280283548,-149.94476152490824,5.0,5.0
2.7945773447863758,-151.056123287417,5.0,5.0
2.815392626216635,-152.1675014141947,5.0,5.0
2.83620538469404,-153.27778962347656,5.0,5.0
2.8561775604030117,-154.38920947350562,5.0,5.0
2.8770126008894295,-155.50063883513212,5.0,5.0
2.8978546080179513,-156.61208599619567,5.0,5.0
2.918703786446713,-157.72355134505779,5.0,5.0
2.9395603456068784,-158.8350352756679,5.0,5.0
2.960424508783035,-159.946538195014,5.0,5.0
2.9812965041492134,-161.05806052312255,5.0,5.0
3.0021765707060695,-162.16960268560797,5.0,5.0
3.0230649528093636,-163.2811651295051,5.0,5.0
3.043961910298094,-164.39274831023067,5.0,5.0
3.0648677098797634,-165.50435269530863,5.0,5.0
