# x_m,y_m,w_tr_right_m,w_tr_left_m
680906.0102999399,4286823.854639583,0.4,0.4
680905.657400063,4286822.845049822,0.4,0.4
680905.3045000862,4286821.83546008,0.4,0.4
680904.9516000107,4286820.825870359,0.4,0.4
680904.6013336971,4286819.815230112,0.4,0.4
680904.2625227191,4286818.798187824,0.4,0.4
680903.9228420932,4286817.781125798,0.4,0.4
680903.5840561385,4286816.762973732,0.4,0.4
680903.24437532,4286815.7459117435,0.4,0.4
680902.9055639561,4286814.728869532,0.4,0.4
680902.5764436173,4286813.706495578,0.4,0.4
680902.2508518142,4286812.681981036,0.4,0.4
680901.926154682,4286811.656376452,0.4,0.4
680901.6005626916,4286810.631861945,0.4,0.4
680901.275840157,4286809.607367214,0.4,0.4
680900.95290706,4286808.580692378,0.4,0.4
680900.642273648,4286807.548745066,0.4,0.4
680900.3307705945,4286806.516778016,0.4,0.4
680900.0201370025,4286805.484830736,0.4,0.4
680899.7086337677,4286804.452863718,0.4,0.4
680899.3971304431,4286803.420896717,0.4,0.4
680899.09618771,4286802.383617724,0.4,0.4
680898.7996430718,4286801.344217894,0.4,0.4
680898.5022035817,4286800.305908141,0.4,0.4
680898.2056587695,4286799.26650834,0.4,0.4
680897.9082443176,4286798.2270888,0.4,0.4
680897.6143331969,4286797.186638483,0.4,0.4
680897.3318522319,4286796.140895926,0.4,0.4
680897.0493459653,4286795.0962632,0.4,0.4
680896.7659952787,4286794.050500916,0.4,0.4
680896.4835140598,4286793.004758401,0.4,0.4
680896.201032755,4286791.9590159,0.4,0.4
680895.928217295,4286790.909051463,0.4,0.4
680895.6597999413,4286789.8569661835,0.4,0.4
680895.391382506,4286788.804880917,0.4,0.4
680895.1229649881,4286787.7527956655,0.4,0.4
680894.8545473908,4286786.700710424,0.4,0.4
680894.5896331342,4286785.647594405,0.4,0.4
680894.335254286,4286784.590276198,0.4,0.4
680894.0817701257,4286783.531867943,0.4,0.4
680893.8273911206,4286782.474549762,0.4,0.4
680893.5730372503,4286781.416121774,0.4,0.4
680893.3195528552,4286780.357713555,0.4,0.4
680893.0757091079,4286779.296193209,0.4,0.4
680892.83626348,4286778.232552019,0.4,0.4
680892.5968177783,4286777.168910839,0.4,0.4
680892.3573719992,4286776.105269669,0.4,0.4
680892.1179261465,4286775.041628513,0.4,0.4
680891.8819836465,4286773.976956571,0.4,0.4
680891.6565765738,4286772.908082436,0.4,0.4
680891.4320389838,4286771.839228068,0.4,0.4
680891.2066317678,4286770.770353954,0.4,0.4
680890.9820940339,4286769.701499606,0.4,0.4
680890.7566866766,4286768.632625514,0.4,0.4
680890.5146064301,4286767.570034983,0.4,0.4
680890.2672583542,4286766.509545564,0.4,0.4
680890.019935415,4286765.447946343,0.4,0.4
680889.7725871855,4286764.387456949,0.4,0.4
680889.525238878,4286763.326967566,0.4,0.4
680889.2778904948,4286762.266478195,0.4,0.4
680889.030542036,4286761.205988836,0.4,0.4
680888.784063054,4286760.145519244,0.4,0.4
680888.5367144395,4286759.0850299075,0.4,0.4
680888.2893657492,4286758.024540584,0.4,0.4
680888.0420169834,4286756.964051271,0.4,0.4
680887.7946933527,4286755.902452152,0.4,0.4
680887.5473444308,4286754.841962865,0.4,0.4
680887.2999954335,4286753.781473586,0.4,0.4
680887.0526463592,4286752.72098432,0.4,0.4
680886.8052972081,4286751.660495067,0.4,0.4
680886.5579479814,4286750.600005825,0.4,0.4
680886.3105986756,4286749.539516593,0.4,0.4
680886.0658831762,4286748.477976821,0.4,0.4
680885.832572688,4286747.412254604,0.4,0.4
680885.5992873391,4286746.34542258,0.4,0.4
680885.3659767029,4286745.279700384,0.4,0.4
680885.1317964364,4286744.213958445,0.4,0.4
680884.898485654,4286743.14823627,0.4,0.4
680884.665174797,4286742.082514107,0.4,0.4
680884.4318638664,4286741.016791953,0.4,0.4
680884.1976833064,4286739.951050058,0.4,0.4
680883.9643722287,4286738.885327925,0.4,0.4
680883.7310610795,4286737.819605805,0.4,0.4
680883.4977750672,4286736.752773877,0.4,0.4
680883.2635942114,4286735.6870320225,0.4,0.4
680883.0302828405,4286734.621309935,0.4,0.4
680882.7969713949,4286733.555587857,0.4,0.4
680882.5636598758,4286732.489865789,0.4,0.4
680882.3294787264,4286731.424123978,0.4,0.4
680882.0961670601,4286730.358401931,0.4,0.4
680881.8628553225,4286729.292679897,0.4,0.4
680881.6374451737,4286728.22380621,0.4,0.4
680881.4181722887,4286727.152851176,0.4,0.4
680881.1980297752,4286726.0818764,0.4,0.4
680880.9787567497,4286725.010921387,0.4,0.4
680880.7586140953,4286723.93994663,0.4,0.4
680880.5393409303,4286722.868991638,0.4,0.4
680880.3191729222,4286721.799126716,0.4,0.4
680880.0998996168,4286720.728171741,0.4,0.4
680879.8797566808,4286719.657197025,0.4,0.4
680879.6604832336,4286718.58624207,0.4,0.4
680879.4403401569,4286717.515267371,0.4,0.4
680879.2210665691,4286716.444312438,0.4,0.4
680879.00089814,4286715.374447577,0.4,0.4
680878.7816244107,4286714.3034926625,0.4,0.4
680878.5614810523,4286713.232518003,0.4,0.4
680878.3422071835,4286712.161563108,0.4,0.4
680878.1220636843,4286711.090588469,0.4,0.4
680877.902789676,4286710.019633594,0.4,0.4
680877.6835155964,4286708.948678728,0.4,0.4
680877.4773857058,4286707.873580908,0.4,0.4
680877.2712557481,4286706.798483098,0.4,0.4
680877.0651509336,4286705.722275481,0.4,0.4
680876.8598904026,4286704.647197442,0.4,0.4
680876.6537602427,4286703.572099658,0.4,0.4
680876.4476552282,4286702.495892068,0.4,0.4
680876.2423944953,4286701.420814055,0.4,0.4
680876.0362641357,4286700.345716299,0.4,0.4
680875.8301589198,4286699.269508736,0.4,0.4
680875.6248979863,4286698.194430751,0.4,0.4
680875.4187674256,4286697.119333019,0.4,0.4
680875.2126620075,4286696.043125482,0.4,0.4
680875.0074008756,4286694.968047526,0.4,0.4
680874.8012701137,4286693.892949823,0.4,0.4
680874.5951644945,4286692.816742313,0.4,0.4
680874.3890335974,4286691.741644629,0.4,0.4
680874.1837721966,4286690.666566705,0.4,0.4
680873.9776663774,4286689.590359224,0.4,0.4
680873.7776726416,4286688.513180205,0.4,0.4
680873.5864248931,4286687.43397909,0.4,0.4
680873.3943327281,4286686.353648416,0.4,0.4
680873.2022404994,4286685.273317749,0.4,0.4
680873.0101229966,4286684.194096906,0.4,0.4
680872.8180306406,4286683.113766258,0.4,0.4
680872.6267825761,4286682.034565183,0.4,0.4
680872.4346900929,4286680.954234551,0.4,0.4
680872.2425723358,4286679.875013741,0.4,0.4
680872.0504797252,4286678.794683123,0.4,0.4
680871.8583618408,4286677.715462332,0.4,0.4
680871.6671386668,4286676.635151483,0.4,0.4
680871.4750458668,4286675.55482089,0.4,0.4
680871.2829277916,4286674.475600122,0.4,0.4
680871.090834863,4286673.395269546,0.4,0.4
680870.8987166607,4286672.3160487935,0.4,0.4
680870.7074931703,4286671.235737986,0.4,0.4
680870.515374842,4286670.156517251,0.4,0.4
680870.3232816588,4286669.076186706,0.4,0.4
680870.1434379552,4286667.992803258,0.4,0.4
680869.9653333207,4286666.90945932,0.4,0.4
680869.7872538369,4286665.825005574,0.4,0.4
680869.609149083,4286664.741661653,0.4,0.4
680869.4319390443,4286663.657227675,0.4,0.4
680869.2538341704,4286662.573883768,0.4,0.4
680869.0757544461,4286661.489430051,0.4,0.4
680868.897649452,4286660.406086161,0.4,0.4
680868.7195696074,4286659.321632459,0.4,0.4
680868.5414644929,4286658.23828858,0.4,0.4
680868.364254094,4286657.153854648,0.4,0.4
680868.1861740679,4286656.069400969,0.4,0.4
680868.0080687732,4286654.986057113,0.4,0.4
680867.8299886278,4286653.901603451,0.4,0.4
680867.651883214,4286652.818259608,0.4,0.4
680867.4738029484,4286651.733805962,0.4,0.4
680867.295697412,4286650.650462135,0.4,0.4
680867.1184865928,4286649.566028253,0.4,0.4
680866.9438844165,4286648.481653634,0.4,0.4
680866.7797926171,4286647.394186599,0.4,0.4
680866.6165955397,4286646.305629506,0.4,0.4
680866.4525036272,4286645.218162485,0.4,0.4
680866.2884116581,4286644.13069547,0.4,0.4
680866.1243196335,4286643.043228461,0.4,0.4
680865.9602275512,4286641.95576146,0.4,0.4
680865.7970301914,4286640.867204401,0.4,0.4
680865.632937996,4286639.779737412,0.4,0.4
680865.4688457439,4286638.692270432,0.4,0.4
680865.3047534365,4286637.604803455,0.4,0.4
680865.1406610712,4286636.517336488,0.4,0.4
680864.9765938594,4286635.428759711,0.4,0.4
680864.8133709505,4286634.341312507,0.4,0.4
680864.6492784156,4286633.253845559,0.4,0.4
680864.485185825,4286632.166378618,0.4,0.4
680864.3211183858,4286631.077801866,0.4,0.4
680864.1570256832,4286629.990334939,0.4,0.4
680863.9929329219,4286628.9028680185,0.4,0.4
680863.839350565,4286627.812308677,0.4,0.4
680863.6892464333,4286626.721828346,0.4,0.4
680863.5391674584,4286625.630238206,0.4,0.4
680863.3899579989,4286624.538667821,0.4,0.4
680863.2398537083,4286623.44818751,0.4,0.4
680863.0897745744,4286622.356597388,0.4,0.4
680862.9396701776,4286621.266117088,0.4,0.4
680862.7904605067,4286620.174546729,0.4,0.4
680862.6403812136,4286619.082956625,0.4,0.4
680862.4902766581,4286617.992476343,0.4,0.4
680862.340197258,4286616.900886251,0.4,0.4
680862.1909873763,4286615.809315917,0.4,0.4
680862.0408826617,4286614.718835652,0.4,0.4
680861.8908031026,4286613.627245579,0.4,0.4
680861.7407234905,4286612.535655511,0.4,0.4
680861.5914881888,4286611.4451950155,0.4,0.4
680861.4414084707,4286610.35360496,0.4,0.4
680861.2913034912,4286609.263124727,0.4,0.4
680861.1508393728,4286608.169532314,0.4,0.4
680861.0793738753,4286607.064182467,0.4,0.4
680861.0087779193,4286605.958852374,0.4,0.4
680860.9372871506,4286604.854612348,0.4,0.4
680860.8658215578,4286603.74926251,0.4,0.4
680860.8083195052,4286602.642009063,0.4,0.4
680860.7516617881,4286601.535885186,0.4,0.4
680860.6950292531,4286600.428651496,0.4,0.4
680860.6383714797,4286599.322527625,0.4,0.4
680860.5939381145,4286598.21446064,0.4,0.4
680860.552113443,4286597.106452912,0.4,0.4
680860.5102887474,4286595.998445188,0.4,0.4
680860.4693336004,4286594.890457216,0.4,0.4
680860.43709937,4286593.781556942,0.4,0.4
680860.4100825603,4286592.672775178,0.4,0.4
680860.3830909363,4286591.562883601,0.4,0.4
680860.3569436596,4286590.454121592,0.4,0.4
680860.3368833784,4286589.345497844,0.4,0.4
680860.3255440257,4286588.235961794,0.4,0.4
680860.3133602918,4286587.125296177,0.4,0.4
680860.3020209088,4286586.01576013,0.4,0.4
680860.2941598062,4286584.906303091,0.4,0.4
680860.2976283643,4286583.795993001,0.4,0.4
680860.3010717027,4286582.686792731,0.4,0.4
680860.3036706625,4286581.576462894,0.4,0.4
680860.3088783341,4286580.466192312,0.4,0.4
680860.3271296183,4286579.356217999,0.4,0.4
680860.3453808939,4286578.246243687,0.4,0.4
680860.3636321631,4286577.136269379,0.4,0.4
680860.3818834249,4286576.026295071,0.4,0.4
680860.4140478838,4286574.916636784,0.4,0.4
680860.4470819153,4286573.806998247,0.4,0.4
680860.4800907356,4286572.698469529,0.4,0.4
680860.5139943357,4286571.588850751,0.4,0.4
680860.5583328424,4286570.4794689845,0.4,0.4
680860.6070192298,4286569.370185975,0.4,0.4
680860.6548108325,4286568.261993033,0.4,0.4
680860.7026276449,4286567.152690278,0.4,0.4
680860.759984589,4286566.044714602,0.4,0.4
680860.8234285727,4286564.9368771855,0.4,0.4
680860.8860029844,4286563.829020021,0.4,0.4
680860.949472185,4286562.720072791,0.4,0.4
680861.018978014,4286561.613483453,0.4,0.4
680861.0971796165,4286560.507091629,0.4,0.4
680861.1745368617,4286559.399570242,0.4,0.4
680861.2527384837,4286558.293178421,0.4,0.4
680861.3352627945,4286557.187995175,0.4,0.4
680861.4273524666,4286556.083029194,0.4,0.4
680861.52031173,4286554.978082965,0.4,0.4
680861.6132710056,4286553.873136739,0.4,0.4
680861.7079694504,4286552.768230017,0.4,0.4
680861.815686369,4286551.664729383,0.4,0.4
680861.9233780984,4286550.5623385655,0.4,0.4
680862.0302254756,4286549.458818182,0.4,0.4
680862.1379172386,4286548.35642737,0.4,0.4
680862.2603666446,4286547.2554821465,0.4,0.4
680862.3828160721,4286546.154536925,0.4,0.4
680862.5052403122,4286545.054701523,0.4,0.4
680862.6276897828,4286543.953756308,0.4,0.4
680862.7613933837,4286542.855287493,0.4,0.4
680862.8985753256,4286541.756897685,0.4,0.4
680863.0357320851,4286540.659617698,0.4,0.4
680863.1729140771,4286539.561227898,0.4,0.4
680863.319611053,4286538.465274995,0.4,0.4
680863.4715003242,4286537.370550422,0.4,0.4
680863.6234148352,4286536.274716035,0.4,0.4
680863.7753041658,4286535.179991467,0.4,0.4
680863.9341249572,4286534.086534729,0.4,0.4
680864.1007467918,4286532.994365573,0.4,0.4
680864.267343452,4286531.903306238,0.4,0.4
680864.4348349348,4286530.811156841,0.4,0.4
680864.6057795638,4286529.720196269,0.4,0.4
680864.7870835683,4286528.632802167,0.4,0.4
680864.9684128185,4286527.544298255,0.4,0.4
680865.1497421076,4286526.455794345,0.4,0.4
680865.3327853857,4286525.368439758,0.4,0.4
680865.5287967914,4286524.284710897,0.4,0.4
680865.724833447,4286523.199872225,0.4,0.4
680865.9199753555,4286522.116123622,0.4,0.4
680866.1160120942,4286521.031284958,0.4,0.4
680866.3258613439,4286519.951201591,0.4,0.4
680866.5365550115,4286518.872247795,0.4,0.4
680866.7472739329,4286517.792184187,0.4,0.4
680866.9571233186,4286516.7121008355,0.4,0.4
680867.1799408519,4286515.635643211,0.4,0.4
680867.4044723896,4286514.5603349125,0.4,0.4
680867.6290039765,4286513.485026619,0.4,0.4
680867.8544051943,4286512.409738084,0.4,0.4
680868.0884518675,4286511.336866704,0.4,0.4
680868.3276656708,4286510.266333473,0.4,0.4
680868.566879528,4286509.195800249,0.4,0.4
680868.806093437,4286508.125267032,0.4,0.4
680869.0522136429,4286507.057111469,0.4,0.4
680869.3060845265,4286505.992463128,0.4,0.4
680869.5599806742,4286504.926704977,0.4,0.4
680869.813007296,4286503.860927083,0.4,0.4
680870.071201056,4286502.797487337,0.4,0.4
680870.3388846644,4286501.737594321,0.4,0.4
680870.6074379171,4286500.677721065,0.4,0.4
680870.8750964385,4286499.618937881,0.4,0.4
680871.1453889795,4286498.559104145,0.4,0.4
680871.4268601283,4286497.505076275,0.4,0.4
680871.7092009231,4286496.451068166,0.4,0.4
680871.9915417829,4286495.397060065,0.4,0.4
680872.2738827077,4286494.343051976,0.4,0.4
680872.5691162051,4286493.2959990725,0.4,0.4
680872.8652445646,4286492.247856115,0.4,0.4
680873.1613729902,4286491.199713168,0.4,0.4
680873.4575014831,4286490.151570231,0.4,0.4
680873.8386853656,4286489.150885241,0.4,0.4
680874.2405376986,4286488.159552853,0.4,0.4
680874.6414953282,4286487.1693105465,0.4,0.4
680875.0424530494,4286486.179068258,0.4,0.4
680875.4571477582,4286485.19691074,0.4,0.4
680875.8709729769,4286484.214733489,0.4,0.4
680876.2856426656,4286483.233685826,0.4,0.4
680876.7020516179,4286482.252677687,0.4,0.4
680877.129588811,4286481.279695065,0.4,0.4
680877.5571261,4286480.3067124635,0.4,0.4
680877.9837938994,4286479.33371013,0.4,0.4
680878.4156036814,4286478.364155783,0.4,0.4
680878.8559833723,4286477.400348065,0.4,0.4
680879.296337953,4286476.437650185,0.4,0.4
680879.7358482548,4286475.473822758,0.4,0.4
680880.1830840933,4286474.514612393,0.4,0.4
680880.6362810878,4286473.561089403,0.4,0.4
680881.0886338066,4286472.606436867,0.4,0.4
680881.5418310012,4286471.652913923,0.4,0.4
680882.003598115,4286470.705137615,0.4,0.4
680882.468768049,4286469.760769791,0.4,0.4
680882.9339380845,4286468.816401994,0.4,0.4
680883.3999778116,4286467.872053972,0.4,0.4
680883.876251005,4286466.936821545,0.4,0.4
680884.3542382664,4286466.002738466,0.4,0.4
680884.8322256336,4286465.068655413,0.4,0.4
680885.3110826926,4286464.134592139,0.4,0.4
680885.8010176022,4286463.210774033,0.4,0.4
680886.2909526173,4286462.286955954,0.4,0.4
680886.78088774,4286461.363137902,0.4,0.4
680887.2742509,4286460.441618524,0.4,0.4
680887.7770031601,4286459.528085178,0.4,0.4
680888.2788859397,4286458.614532107,0.4,0.4
680888.7816384167,4286457.700998818,0.4,0.4
680889.2886128894,4286456.793113408,0.4,0.4
680889.8033129231,4286455.889845078,0.4,0.4
680890.3179878562,4286454.987686594,0.4,0.4
680890.83179331,4286454.085508387,0.4,0.4
680891.3532991179,4286453.189057075,0.4,0.4
680891.8798965121,4286452.298273402,0.4,0.4
680892.4065192305,4286451.406379943,0.4,0.4
680892.9322472594,4286450.515576579,0.4,0.4
680893.4682339893,4286449.632779011,0.4,0.4
680894.0058843774,4286448.753350432,0.4,0.4
680894.5435600877,4286447.872812072,0.4,0.4
680895.0812107002,4286446.99338356,0.4,0.4
680895.6308087741,4286446.1242199885,0.4,0.4
680896.1803817505,4286445.256166269,0.4,0.4
680896.7299548397,4286444.388112586,0.4,0.4
680897.2812420123,4286443.521208261,0.4,0.4
680897.8418678809,4286442.664509619,0.4,0.4
680898.4024686519,4286441.8089208305,0.4,0.4
680898.9639643406,4286440.952242014,0.4,0.4
680899.5279680665,4286440.100061766,0.4,0.4
680900.1004913247,4286439.255847816,0.4,0.4
680900.6730147003,4286438.411633905,0.4,0.4
680901.2446938124,4286437.56629046,0.4,0.4
680901.8222836887,4286436.72885405,0.4,0.4
680902.4058347526,4286435.897105048,0.4,0.4
680902.9885163443,4286435.065336329,0.4,0.4
680903.5720676412,4286434.233587406,0.4,0.4
680904.1632688869,4286433.409785033,0.4,0.4
680904.7569781718,4286432.590481231,0.4,0.4
680905.3506875732,4286431.771177471,0.4,0.4
680905.9452666852,4286430.9518935075,0.4,0.4
680906.5491592872,4286430.143925057,0.4,0.4
680907.1538711732,4286429.338196038,0.4,0.4
680907.7586083894,4286428.531357245,0.4,0.4
680908.3641901052,4286427.725648066,0.4,0.4
680908.9790600988,4286426.9323642235,0.4,0.4
680909.5947998012,4286426.13910018,0.4,0.4
680910.2096700321,4286425.345816423,0.4,0.4
680910.827943109,4286424.555941185,0.4,0.4
680911.4538409235,4286423.775122326,0.4,0.4
680912.0797136424,4286422.995413328,0.4,0.4
680912.7047168885,4286422.215684619,0.4,0.4
680913.3348117368,4286421.441623576,0.4,0.4
680913.9708425679,4286420.67435977,0.4,0.4
680914.606848303,4286419.908205828,0.4,0.4
680915.2428541573,4286419.1420519315,0.4,0.4
680915.8847707815,4286418.383805093,0.4,0.4
680916.5309094142,4286417.631206166,0.4,0.4
680917.1770481663,4286416.878607289,0.4,0.4
680917.822317445,4286416.125988704,0.4,0.4
680918.4760558407,4286415.383556082,0.4,0.4
680919.1323022756,4286414.645622043,0.4,0.4
680919.7877044529,4286413.906558486,0.4,0.4
680920.4439763397,4286413.167514732,0.4,0.4
680921.1086164871,4286412.443096214,0.4,0.4
680921.7741263441,4286411.718697501,0.4,0.4
680922.439636322,4286410.994298843,0.4,0.4
680923.1068603884,4286410.271049567,0.4,0.4
680923.7816083339,4286409.5612959545,0.4,0.4
680924.4563563978,4286408.851542396,0.4,0.4
680925.1311297943,4286408.1406790735,0.4,0.4
680925.8092556084,4286407.435443915,0.4,0.4
680926.493241756,4286406.740335463,0.4,0.4
680927.1772280216,4286406.045227064,0.4,0.4
680927.8612396194,4286405.349008905,0.4,0.4
680928.5493975807,4286404.66176812,0.4,0.4
680929.242621928,4286403.981304836,0.4,0.4
680929.9358463911,4286403.300841609,0.4,0.4
680930.6290961888,4286402.619268621,0.4,0.4
680931.3281811032,4286401.948932161,0.4,0.4
680932.0306184285,4286401.284223871,0.4,0.4
680932.7322114912,4286400.6183860665,0.4,0.4
680933.4346742666,4286399.9525680775,0.4,0.4
680934.1437913161,4286399.30022601,0.4,0.4
680934.8545972361,4286398.650143151,0.4,0.4
680935.5654284895,4286397.998950536,0.4,0.4
680936.2762094232,4286397.349977613,0.4,0.4
680936.9953838191,4286396.714520132,0.4,0.4
680937.7145331119,4286396.080172528,0.4,0.4
680938.4337077362,4286395.444715169,0.4,0.4
680939.1545207938,4286394.813736657,0.4,0.4
680939.8820385557,4286394.194014438,0.4,0.4
680940.6086868345,4286393.574272525,0.4,0.4
680941.3361796057,4286392.95566025,0.4,0.4
680942.0670247828,4286392.342676155,0.4,0.4
680942.8020163064,4286391.73866945,0.4,0.4
680943.5378775372,4286391.1346825715,0.4,0.4
680944.2728440684,4286390.53178581,0.4,0.4
680945.0128517575,4286389.9367763875,0.4,0.4
680945.7561614127,4286389.349614779,0.4,0.4
680946.4986268007,4286388.761323665,0.4,0.4
680947.2419366771,4286388.1741621895,0.4,0.4
680947.9910816513,4286387.598237263,0.4,0.4
680948.7418650512,4286387.026791188,0.4,0.4
680949.4926485607,4286386.45534518,0.4,0.4
680950.2434321785,4286385.883899241,0.4,0.4
680951.0008196104,4286385.328148876,0.4,0.4
680951.759076745,4286384.772418342,0.4,0.4
680952.5173339864,4286384.216687874,0.4,0.4
680953.2763852738,4286383.664306686,0.4,0.4
680954.041221211,4286383.125381687,0.4,0.4
680954.8069268514,4286382.586476515,0.4,0.4
680955.5717629981,4286382.047551654,0.4,0.4
680956.3390819414,4286381.514235227,0.4,0.4
680957.1113915952,4286380.991025783,0.4,0.4
680957.8836761297,4286380.468926228,0.4,0.4
680958.6559607671,4286379.94682674,0.4,0.4
680959.4315473553,4286379.432575084,0.4,0.4
